The correlation n the number of crime events between two beats are as follows:
('0413-1624', 0.9744269178854101)
('1124-1213', 0.9744264839656291)
('0713-1222', 0.9744258688477175)
('0832-1134', 0.9744244838439857)
('0925-1014', 0.9744237437977427)
('0421-0433', 0.9744233848012245)
('0621-1111', 0.9744220178172754)
('0121-2012', 0.9744212468712462)
('0333-1511', 0.9744201994140317)
('0113-1412', 0.9744163940005557)
('0726-0923', 0.9744132496975272)
('1121-1831', 0.974412388258733)
('0622-1931', 0.9744088865997764)
('0223-0414', 0.9744034908648272)
('0811-1733', 0.9744021902048342)
('1012-2023', 0.9743959440792479)
('0225-1911', 0.974395687406444)
('0614-1512', 0.9743956564274081)
('0911-1713', 0.9743949773554144)
('1624-1724', 0.9743946420923962)
('0133-1653', 0.9743932654193931)
('0333-0522', 0.9743902944124389)
('0923-1423', 0.9743868200228901)
('0124-2212', 0.9743848859836083)
('0931-1651', 0.9743848495799284)
('0524-1621', 0.9743847497736666)
('1622-1921', 0.9743819845567877)
('0711-1732', 0.9743809367562231)
('1911-2031', 0.9743799690405199)
('0726-1915', 0.9743793157714178)
('1123-2533', 0.9743787442079502)
('0725-2033', 0.9743730317512784)
('1533-1911', 0.9743722033174235)
('0225-0513', 0.9743688597807658)
('0434-1651', 0.9743687711644805)
('0131-0611', 0.9743675923944148)
('0411-2522', 0.9743650869852246)
('1111-1411', 0.974363577277555)
('0413-2422', 0.9743622204272271)
('0621-2422', 0.9743604237923625)
('0214-1922', 0.9743600332331245)
('1422-1731', 0.9743597086683251)
('1522-1733', 0.9743574406885434)
('1512-2233', 0.9743568334119803)
('1434-2513', 0.9743561733804086)
('1511-2221', 0.9743546708682365)
('1132-2532', 0.9743540573204649)
('1214-1222', 0.9743538672766259)
('1713-2013', 0.9743528633817171)
('1915-2013', 0.9743506201919699)
('0735-1655', 0.9743502143125722)
('0732-1434', 0.9743485934430709)
('0522-1833', 0.9743485463082844)
('0131-0834', 0.9743482851291684)
('0912-1614', 0.9743458186492865)
('0923-1412', 0.9743394504983477)
('0713-2013', 0.9743350529131948)
('0333-1623', 0.9743341886642528)
('0622-2533', 0.9743332040669549)
('0422-0424', 0.9743309930639761)
('0813-1654', 0.9743309631197864)
('1423-1633', 0.9743305839788564)
('0714-0831', 0.974330324619284)
('0113-1912', 0.9743299278836854)
('0411-1732', 0.9743291394312626)
('0214-0612', 0.9743272715728538)
('0532-0925', 0.9743251057110679)
('0613-1221', 0.9743208585956669)
('0432-1135', 0.9743195420986714)
('1223-1934', 0.9743185013726325)
('0334-0512', 0.9743184234974503)
('2023-2411', 0.9743176819548672)
('1031-2431', 0.9743136084040666)
('0932-2515', 0.9743122873772975)
('0234-2022', 0.9743106550872803)
('2013-2033', 0.9743099753182828)
('0813-2222', 0.9743042512882671)
('1215-1533', 0.9743042450470621)
('1831-2012', 0.9743030271787313)
('0121-1232', 0.9743026735394335)
('1654-1913', 0.9742926126364683)
('0414-1033', 0.9742911867160692)
('1023-2534', 0.9742907941196918)
('1031-2211', 0.9742857019071299)
('1122-1132', 0.9742840867694459)
('1513-2514', 0.9742823638742254)
('1712-2533', 0.9742822497475617)
('0624-2212', 0.9742821304101947)
('0824-1033', 0.9742819550398711)
('1434-1522', 0.9742810397165121)
('1523-1921', 0.9742799267697273)
('0433-1711', 0.9742798577586504)
('0412-1511', 0.9742797759150997)
('0314-0432', 0.9742797723323774)
('0822-1135', 0.974276155439838)
('0131-0722', 0.9742743107322619)
('1231-1713', 0.9742740695526276)
('1113-2525', 0.9742685100821485)
('0212-1021', 0.9742614422127012)
('1723-2023', 0.9742603650333296)
('0733-0915', 0.9742592896923638)
('0832-1434', 0.9742571998602163)
('0423-1523', 0.9742567046473524)
('2013-2515', 0.9742531234366277)
('0933-1533', 0.9742498202488792)
('0713-1613', 0.9742479257889528)
('1134-1933', 0.9742440913654465)
('0232-1513', 0.9742435447003576)
('0111-1811', 0.9742423778874598)
('1614-2523', 0.974241350668966)
('0112-1915', 0.974239875145492)
('0814-2522', 0.9742369324384383)
('1134-2525', 0.974236282319208)
('1125-2222', 0.9742348490707772)
('1111-1634', 0.9742325469102818)
('0523-1211', 0.9742313723116698)
('0132-1923', 0.9742313262456594)
('0524-1233', 0.9742312571971576)
('0131-0614', 0.9742271515263704)
('0631-1923', 0.9742269748559749)
('0711-1431', 0.9742264409434345)
('0934-1421', 0.9742233338528469)
('0431-2423', 0.9742210844909751)
('0431-1431', 0.9742167226953755)
('0321-1223', 0.9742154101222672)
('1232-1651', 0.9742126682301905)
('0933-1653', 0.9742075595252021)
('1011-1655', 0.9742065453043713)
('0411-0813', 0.974205937827955)
('0112-2234', 0.9741930138140167)
('0421-1813', 0.9741878926482199)
('1434-1911', 0.9741876586457273)
('0524-1223', 0.974187395857507)
('0512-1222', 0.9741873286055169)
('0931-1034', 0.9741865005447251)
('0434-1732', 0.9741849926424034)
('0431-1221', 0.9741837838741779)
('0111-1214', 0.97418141637059)
('0234-0911', 0.9741811911788697)
('0132-0733', 0.9741788111266553)
('1424-1612', 0.9741763945343107)
('0225-0824', 0.974175298811172)
('1634-2432', 0.9741737768449313)
('0814-1232', 0.9741674691103213)
('0223-2521', 0.9741665750615379)
('0912-1733', 0.974166428057317)
('1113-1434', 0.9741654460716452)
('0833-1433', 0.974165063838563)
('0612-0915', 0.9741644886830392)
('0412-0433', 0.9741630815019647)
('0532-1023', 0.9741629892411383)
('0232-0933', 0.9741595759909782)
('0122-0815', 0.9741589362041804)
('0421-1111', 0.9741588066020321)
('1121-1224', 0.9741585296941047)
('0212-0412', 0.9741556787565989)
('1923-2024', 0.9741550240404759)
('0423-2033', 0.974151284754243)
('1412-1724', 0.9741507988523702)
('0821-1013', 0.9741507044089628)
('0231-1132', 0.9741498556034167)
('1123-1133', 0.9741493362684595)
('0613-0835', 0.9741480574977163)
('0211-1224', 0.9741480526683529)
('1434-1733', 0.9741460674825371)
('0111-2033', 0.9741431561236292)
('0214-0813', 0.974142326606457)
('0213-2431', 0.9741416900115218)
('0621-1033', 0.9741413492641339)
('1531-1731', 0.9741387587160334)
('0122-1414', 0.9741367868551051)
('1832-2433', 0.9741366698630303)
('0821-1132', 0.9741329117025986)
('0734-1611', 0.9741298600999319)
('0632-1833', 0.9741219567635409)
('1532-2233', 0.9741204238727804)
('0211-1832', 0.9741181198181377)
('0821-2523', 0.9741172115896404)
('0314-1023', 0.9741171049390032)
('1133-1225', 0.9741124478462144)
('0433-0735', 0.9741116452067643)
('0614-1124', 0.9741115620691976)
('1922-2433', 0.9741056798203244)
('0512-2431', 0.974105452627474)
('0612-1912', 0.9741051132474361)
('0821-1732', 0.9741032892095695)
('2221-2432', 0.9741017195006799)
('2221-2534', 0.9740991682203134)
('1624-1651', 0.9740985650042676)
('1135-1532', 0.9740962852907821)
('0824-2535', 0.9740957166325424)
('0312-1531', 0.974090963919519)
('1824-1915', 0.974086244004567)
('0814-2033', 0.9740860261923372)
('0122-1622', 0.974084867588209)
('0821-1011', 0.9740847034960612)
('0712-1813', 0.9740844641773073)
('0915-2211', 0.9740832205402498)
('0825-1133', 0.9740831457890158)
('0824-1135', 0.9740780452190565)
('0123-1122', 0.9740773082191829)
('1811-2233', 0.9740772300088548)
('0132-2023', 0.9740761210792147)
('1232-1832', 0.9740754287411035)
('0613-1024', 0.9740749185767499)
('0723-1935', 0.9740739531179385)
('0131-0423', 0.974072062874959)
('1014-2514', 0.9740654221534067)
('0624-0713', 0.9740644107849116)
('1234-1513', 0.9740644050355054)
('1123-2535', 0.9740627632657063)
('0711-1611', 0.9740568041437659)
('1031-1813', 0.9740547962545094)
('1125-2531', 0.974053257646766)
('1915-2532', 0.9740522004364096)
('0533-0813', 0.9740521309972964)
('0614-1032', 0.9740482237932051)
('0732-1412', 0.9740458339730169)
('1012-1411', 0.9740437475349719)
('0114-1135', 0.9740436726706585)
('0921-0934', 0.9740435155800768)
('0711-1532', 0.9740434816903585)
('0424-0921', 0.9740433722482472)
('1523-2211', 0.9740431450992245)
('0835-1934', 0.9740408849631671)
('0835-2223', 0.9740403896844262)
('1821-2033', 0.9740355106773925)
('0113-2411', 0.9740337896596643)
('1622-2513', 0.9740306269565312)
('0622-1024', 0.9740299196270825)
('0432-1531', 0.9740291090792731)
('0111-0333', 0.9740287413988333)
('1123-1631', 0.9740238874465982)
('1513-1712', 0.9740222129818202)
('1513-1612', 0.9740167664412216)
('0224-1912', 0.9740153310980967)
('1023-1613', 0.9740144776852191)
('0332-0512', 0.9740127656488133)
('0931-1421', 0.9740100532566356)
('1125-1711', 0.9740097215027115)
('1231-1232', 0.9740078714400213)
('0934-1423', 0.9739997220310966)
('0121-1033', 0.9739977995339197)
('0422-0835', 0.9739974586667042)
('1115-1414', 0.973995523477634)
('0632-1932', 0.9739933367401131)
('1412-1523', 0.9739914707447649)
('1024-1211', 0.9739888556575962)
('0321-1934', 0.9739868167042391)
('0523-1612', 0.9739854453521973)
('0715-1014', 0.9739851724860348)
('0213-1833', 0.9739851087481046)
('0511-1413', 0.9739841692723376)
('0121-2521', 0.9739834154036621)
('1013-1925', 0.973982139985246)
('0714-2223', 0.9739818219231396)
('1623-1925', 0.9739810561261252)
('0131-1424', 0.9739790327425587)
('1223-1611', 0.9739773872997135)
('0214-0924', 0.9739732619195198)
('1651-1833', 0.9739724072730106)
('1414-1651', 0.9739691233220166)
('0714-1612', 0.9739680577950258)
('1631-2521', 0.9739660534471168)
('0523-2211', 0.9739607675166387)
('0334-2411', 0.9739593222706455)
('0223-1023', 0.9739588013597672)
('0522-1431', 0.9739586463345605)
('0215-0511', 0.973955639822729)
('0114-1013', 0.973955239461976)
('1124-1531', 0.9739548865702328)
('0223-0814', 0.9739545280831045)
('0825-1422', 0.9739544283507485)
('0434-0612', 0.9739544037633386)
('2233-2412', 0.9739541823802309)
('0715-1613', 0.9739532074041107)
('1431-1924', 0.9739501202361454)
('0314-1423', 0.9739397963110867)
('1531-2531', 0.9739369988675614)
('1513-1654', 0.9739310726171369)
('0124-0221', 0.9739308046680014)
('0726-0732', 0.9739289775594773)
('1924-2024', 0.9739289772581249)
('0423-2522', 0.9739273901286575)
('0221-1232', 0.9739236245193211)
('1732-1923', 0.9739231224290602)
('0313-2424', 0.9739208749269072)
('1411-1814', 0.9739205707445822)
('0222-0912', 0.9739189133173182)
('0422-1412', 0.973918669995657)
('0811-1412', 0.9739165844500421)
('0824-1722', 0.9739148190140355)
('0513-1713', 0.9739126683678335)
('1234-2512', 0.9739121826600575)
('0532-1912', 0.9739111139376765)
('0323-1711', 0.9739106371566911)
('0225-0821', 0.973910287275346)
('0112-0223', 0.9739087899073526)
('0212-1611', 0.9739083517806836)
('0122-0813', 0.9739036575138593)
('0331-2432', 0.9739031360397429)
('1022-1623', 0.9739028660459687)
('0832-1532', 0.9739011974385177)
('0712-1613', 0.973896928429946)
('0613-1122', 0.9738963978152375)
('0812-1653', 0.973896171836311)
('1133-2234', 0.9738936272229065)
('0732-0815', 0.9738933237508598)
('1511-2411', 0.9738932088078653)
('1511-1614', 0.973892704922966)
('1234-1622', 0.9738839713851108)
('0111-1112', 0.9738833586315283)
('0122-0531', 0.9738816500348613)
('2422-2515', 0.9738808144180293)
('1432-1934', 0.9738764867240685)
('1911-2211', 0.9738764041099244)
('0613-1011', 0.9738762503044018)
('0831-0914', 0.9738754597473849)
('0714-1812', 0.9738741808458076)
('0235-1233', 0.9738740315801813)
('1522-1524', 0.9738723089641066)
('1222-1733', 0.9738706126261113)
('0522-1531', 0.9738703450620388)
('2211-2534', 0.9738685706782106)
('0911-0925', 0.9738678896198774)
('0124-2234', 0.9738676959833785)
('0822-1235', 0.9738654634675655)
('0334-1932', 0.9738646862854179)
('1132-2522', 0.9738640037442094)
('0122-1131', 0.9738582130927748)
('0322-0431', 0.973856618624599)
('0722-1115', 0.9738552391481708)
('0821-0825', 0.9738491811790981)
('0133-1833', 0.9738488062312436)
('0812-0913', 0.973847713294316)
('1024-1432', 0.9738475899869593)
('0732-1131', 0.9738461325296305)
('1731-2013', 0.9738455501047935)
('0321-1012', 0.9738436592127083)
('0434-0522', 0.9738422021923568)
('0412-0726', 0.9738421362876359)
('1124-2514', 0.9738418935528859)
('0233-1411', 0.973838834357156)
('1132-2534', 0.9738380522234323)
('0311-1523', 0.97383570446339)
('0726-1913', 0.9738318805467626)
('0234-1232', 0.9738318621628875)
('0122-1133', 0.9738280633015536)
('0723-1621', 0.9738237474140418)
('0223-1121', 0.9738183439293645)
('0623-1135', 0.9738161287330096)
('0921-1012', 0.973814926566273)
('0224-2432', 0.9738129019085149)
('0911-1511', 0.9738126656649716)
('1013-2023', 0.9738089143678123)
('2233-2423', 0.9738078220193781)
('1922-2031', 0.9738061542696417)
('1533-1934', 0.9738058521691271)
('0222-0231', 0.973803904965347)
('0123-0213', 0.9738032330639222)
('0822-1231', 0.973801613282305)
('0911-2521', 0.9738012198851954)
('0414-1621', 0.9738004908119431)
('1812-2413', 0.9737988981616237)
('0423-1611', 0.9737978183245204)
('1123-1932', 0.9737970318077108)
('1022-1832', 0.9737962955570233)
('1023-1115', 0.973794130268781)
('0824-1631', 0.9737927438434536)
('0914-1812', 0.9737914144922972)
('0222-1411', 0.9737910605659212)
('0623-1235', 0.9737907765991898)
('2521-2535', 0.9737897063626076)
('1021-1213', 0.9737895538969191)
('0512-1935', 0.9737798892399657)
('0314-0522', 0.9737788856603214)
('1132-2424', 0.9737759668758468)
('1235-1831', 0.973775426559207)
('0333-1724', 0.9737753215220009)
('1033-2411', 0.9737739284898532)
('0431-1411', 0.9737737106502923)
('0433-0833', 0.9737726533097819)
('0714-1413', 0.973772312002444)
('1724-2213', 0.9737710610908654)
('0122-1925', 0.9737682052451304)
('0311-1024', 0.9737674438366357)
('0932-2032', 0.9737673746306257)
('1235-2033', 0.9737659681284782)
('0314-0612', 0.973763913524923)
('1633-1814', 0.9737617541369354)
('1211-1531', 0.9737597344803961)
('0611-1823', 0.9737588472644444)
('0711-0935', 0.9737566879020654)
('0222-2432', 0.9737499287878241)
('0612-1224', 0.9737493376533369)
('0732-1912', 0.9737463856951037)
('1211-1215', 0.973745958923936)
('0835-2513', 0.973745597726883)
('1733-2531', 0.9737429784007828)
('0212-1812', 0.9737362318780526)
('0212-2222', 0.9737357366504298)
('0411-0924', 0.9737351109665806)
('0512-0922', 0.9737296943814384)
('2422-2533', 0.9737291591231182)
('1213-1632', 0.9737279175082048)
('1135-1531', 0.9737271147394526)
('1225-1411', 0.973726975725683)
('1222-2512', 0.9737266909802118)
('0513-1212', 0.9737209049195433)
('0133-0432', 0.9737207762834295)
('1533-2413', 0.9737185887941732)
('0434-1633', 0.9737182863611618)
('1733-2033', 0.9737174531930787)
('1733-2023', 0.9737168360500994)
('1612-1724', 0.9737136250318323)
('1024-2013', 0.9737119208685535)
('0433-2424', 0.9737113326468189)
('0414-0432', 0.973711124108533)
('0835-1935', 0.9737102783451718)
('1124-1724', 0.9737039921975796)
('0812-0935', 0.9737036282841501)
('0422-1422', 0.9736986511018921)
('1022-1511', 0.9736966460680625)
('1133-1934', 0.9736924649619794)
('1021-1422', 0.9736884191289412)
('0715-1831', 0.9736844493821214)
('1711-1813', 0.973684076781009)
('0224-1412', 0.9736832631328631)
('1124-1655', 0.9736823492459478)
('0825-2514', 0.9736814488174204)
('1011-1432', 0.9736773858994628)
('0122-2432', 0.9736758643906396)
('0623-1925', 0.9736743823936517)
('0631-1733', 0.9736729960444258)
('0621-1532', 0.9736704595302779)
('0235-0331', 0.9736692079105176)
('0921-2525', 0.9736646597237522)
('0633-1012', 0.9736640482767283)
('0222-1431', 0.9736616239686564)
('0121-0914', 0.9736602836352539)
('0311-2535', 0.9736595448956005)
('0121-0123', 0.973658556203335)
('0925-1621', 0.9736562283259066)
('1014-1434', 0.9736537102573414)
('1712-2412', 0.9736490124306901)
('0113-1611', 0.9736429368315448)
('0814-0824', 0.9736414958121847)
('1125-1811', 0.9736386962856293)
('0215-0321', 0.9736336277298743)
('0533-0923', 0.9736269284150902)
('1424-1914', 0.9736227346547416)
('0831-1723', 0.9736222087004346)
('0432-0925', 0.9736219717571525)
('0121-0414', 0.9736218448972035)
('0524-2024', 0.9736181873241406)
('1223-1225', 0.973617040255023)
('0333-1614', 0.9736165030625928)
('0532-0812', 0.9736110813101323)
('1123-2411', 0.9736107342341492)
('0234-0235', 0.9736104892294676)
('0711-0924', 0.9736097200133249)
('0915-1412', 0.9736034180246123)
('0214-1214', 0.9736010607408279)
('0132-1823', 0.9736000963919101)
('0331-1834', 0.9735951006070981)
('0911-1434', 0.9735943140273748)
('0921-1623', 0.9735896728112731)
('0935-1814', 0.9735887296979104)
('0132-0814', 0.9735873621040159)
('0723-2534', 0.973586851889053)
('0332-1032', 0.973586231889654)
('0911-2011', 0.9735832160962434)
('0924-1031', 0.9735828878713602)
('0124-2432', 0.9735791515288522)
('0623-1911', 0.9735784081846787)
('1234-2211', 0.9735773088396181)
('1021-2213', 0.9735755383180912)
('0311-1131', 0.9735753352357194)
('0312-2424', 0.9735744194578602)
('0522-1014', 0.973574299971769)
('0423-1414', 0.9735732604571522)
('0933-1212', 0.9735697633585574)
('0922-2514', 0.9735687917551649)
('0612-2522', 0.9735680939938985)
('0613-1111', 0.9735674400907299)
('1732-2423', 0.9735650421276091)
('0613-0712', 0.9735639750355998)
('0313-0524', 0.9735627597697144)
('2012-2533', 0.973560598117247)
('1033-1632', 0.9735599891841056)
('2023-2232', 0.9735597572216874)
('0725-1613', 0.9735578670463836)
('1731-2511', 0.9735575910420353)
('1911-2024', 0.9735563415046479)
('0823-1653', 0.9735552226248113)
('1012-2212', 0.973554986479244)
('0311-0822', 0.973552722937936)
('0611-0723', 0.9735471617018707)
('0812-0834', 0.973546588335316)
('0613-1431', 0.9735449145165905)
('0313-1432', 0.9735440854515396)
('2232-2531', 0.9735413795984608)
('1223-1922', 0.9735396931632267)
('0511-0614', 0.9735389289690662)
('1611-2011', 0.9735373790327542)
('1823-1915', 0.9735364865648859)
('0631-1125', 0.9735361112205161)
('0532-0633', 0.973532465858452)
('0213-0712', 0.9735304516106961)
('1114-1933', 0.9735277853748748)
('0314-1612', 0.973523877671649)
('0434-1911', 0.9735219575239333)
('0726-2523', 0.9735176906144088)
('0232-0624', 0.973516666686258)
('0231-0923', 0.9735153090236839)
('1123-1523', 0.9735152200694298)
('0323-1935', 0.9735139826431307)
('0424-2013', 0.9735119103209385)
('1925-2534', 0.9735104685446179)
('0815-0932', 0.9735076791631744)
('0231-2221', 0.9735066374239735)
('0213-1532', 0.9735063635745064)
('0814-2431', 0.9735058469662149)
('0414-2031', 0.9735045232685751)
('0133-0215', 0.9735032153369771)
('1014-1231', 0.973503059727711)
('0314-1623', 0.9735011868232298)
('0212-0214', 0.9735010457858186)
('0624-1924', 0.9735000005412346)
('2013-2212', 0.973499621447993)
('0723-2532', 0.9734911369337262)
('0832-0912', 0.9734866256970307)
('0524-2525', 0.9734865697145031)
('0213-1724', 0.9734846221515565)
('1812-2533', 0.9734839813887345)
('1222-1932', 0.9734815159474827)
('0124-0832', 0.973477995005897)
('0432-0834', 0.9734756195837504)
('0414-0712', 0.9734754649429522)
('0731-1512', 0.9734736415881629)
('1424-1524', 0.973470993889983)
('0712-2013', 0.973470874599395)
('1623-2222', 0.9734706248034325)
('0122-2013', 0.9734704190929276)
('1511-1651', 0.9734693975036158)
('1434-1512', 0.9734692144700416)
('0313-1121', 0.97346686493082)
('0824-1622', 0.9734663971628654)
('1233-1634', 0.9734658821108783)
('0933-1732', 0.9734656886811283)
('0611-0815', 0.9734633598246484)
('1434-1653', 0.973462416115821)
('0924-1614', 0.9734613800901737)
('0313-1125', 0.9734585915585134)
('0825-1023', 0.9734525468737144)
('1122-1214', 0.9734500162797584)
('0221-0811', 0.9734491857865443)
('0511-1724', 0.9734485436890123)
('0531-1234', 0.9734464790998881)
('0122-0232', 0.9734406511437991)
('1612-1653', 0.9734404613461068)
('1533-1633', 0.9734354513934642)
('1934-2212', 0.9734311021472097)
('0924-1523', 0.9734309276901392)
('0713-1811', 0.9734308642280781)
('0712-1524', 0.9734267367083526)
('0631-2233', 0.9734266901461784)
('0225-1913', 0.9734261630403293)
('0214-0714', 0.9734260778011744)
('0611-0731', 0.9734211277098038)
('1512-1722', 0.9734141296695152)
('0723-1215', 0.9734125503859894)
('0511-2211', 0.9734121136738602)
('0915-1423', 0.9734060104718808)
('0913-2515', 0.9734005144610506)
('0631-2423', 0.9733985567656052)
('1511-2413', 0.9733969531983162)
('0835-0933', 0.9733956468575928)
('0223-0312', 0.9733954578429574)
('0935-1014', 0.9733939267971604)
('0735-1434', 0.9733937518970651)
('0511-1913', 0.9733936193755295)
('0522-1434', 0.973386780762612)
('0825-1225', 0.973385124060389)
('0925-1011', 0.9733842035142225)
('0413-2423', 0.9733839908711267)
('0214-0411', 0.973378941070948)
('0212-0314', 0.9733767341991345)
('0222-0434', 0.9733767064967331)
('0911-2522', 0.9733753860734004)
('1423-1824', 0.9733744690534433)
('1213-1522', 0.9733738311848038)
('0624-0835', 0.9733736772701522)
('0221-2513', 0.9733733610059793)
('0235-1114', 0.9733723904211442)
('0532-2532', 0.9733710075824396)
('1912-2533', 0.973369983079088)
('0923-1713', 0.9733655931097981)
('1021-1432', 0.9733641265937535)
('0914-2521', 0.9733636057215194)
('0621-2013', 0.9733621879888905)
('1011-1711', 0.9733607489857968)
('0522-2531', 0.9733563215676893)
('1623-2033', 0.9733561190393966)
('0811-1432', 0.9733557263294466)
('1624-1935', 0.9733545986326823)
('1823-1924', 0.973354289636727)
('1221-2222', 0.9733512674406835)
('0812-1122', 0.9733506120217492)
('1433-1613', 0.9733451909259295)
('1122-1834', 0.9733448524543726)
('0734-2222', 0.9733443611250677)
('0311-0724', 0.9733438470589286)
('1032-1111', 0.9733425480628911)
('0831-1013', 0.9733422850128208)
('2013-2023', 0.973341806517724)
('1111-2223', 0.9733380315646631)
('0732-1653', 0.9733368720366904)
('1433-1732', 0.9733358899267732)
('0725-1833', 0.973334664293826)
('0725-0811', 0.973332508236986)
('1634-2531', 0.9733317095209012)
('1231-1711', 0.9733316129120936)
('0411-1122', 0.973330902733316)
('0123-1511', 0.9733297569460116)
('0914-1923', 0.9733294497458712)
('0722-1622', 0.9733231825564554)
('0124-1112', 0.9733192273319266)
('0212-1421', 0.9733191605666914)
('0823-1215', 0.9733186765994638)
('0923-1021', 0.9733179328097151)
('0213-2033', 0.9733164211569811)
('1123-2513', 0.973316054680848)
('1011-1023', 0.9733126694892523)
('0132-0623', 0.9733125454323902)
('0114-0524', 0.9733125261114599)
('0831-1215', 0.9733124851053437)
('0424-2213', 0.973309193704255)
('0221-2412', 0.9733091304014534)
('0913-1411', 0.9733084407534851)
('0723-0815', 0.9733077318591496)
('0424-1031', 0.9732997986367918)
('0814-1833', 0.9732996571598088)
('0822-1724', 0.9732985519061362)
('0333-0835', 0.9732984908387883)
('0122-0132', 0.9732962811693324)
('0731-1432', 0.9732924848930661)
('0831-2511', 0.9732904201893328)
('0224-0822', 0.973287763706407)
('1021-1524', 0.9732848340959661)
('1913-2233', 0.9732843370058784)
('0532-2013', 0.9732832558986442)
('1135-1924', 0.9732786236649177)
('0332-1122', 0.9732774472616272)
('0733-1134', 0.9732742491298316)
('1123-1934', 0.9732736253310128)
('1413-1634', 0.9732725076784468)
('0412-1123', 0.9732717856970868)
('0222-0726', 0.9732702715986299)
('1034-1914', 0.9732695674834007)
('0121-2232', 0.9732693101483261)
('0212-2424', 0.9732682089161085)
('1633-1931', 0.973267820471339)
('0622-2011', 0.9732658519187317)
('1911-2013', 0.9732652660310998)
('0714-1421', 0.9732589433812673)
('2413-2523', 0.9732558659620558)
('0414-1522', 0.9732550167024131)
('1914-2212', 0.9732458138177743)
('0713-1022', 0.9732451566437426)
('0634-0712', 0.9732449655756096)
('0224-1212', 0.9732440874171376)
('0114-2432', 0.9732437579592086)
('0831-2024', 0.9732385555661172)
('0224-0933', 0.9732367160597297)
('0726-1931', 0.9732288050681142)
('1424-1614', 0.9732274441822707)
('0814-2534', 0.9732233923155664)
('1124-1711', 0.9732223415756512)
('2023-2213', 0.9732218381008595)
('0832-1914', 0.973220091147888)
('0434-1121', 0.9732186707166246)
('0511-2012', 0.9732176534881578)
('0311-1922', 0.9732175996589456)
('0723-1123', 0.9732165234765477)
('0225-1923', 0.9732160965941886)
('0532-1211', 0.9732130832280548)
('0512-2024', 0.9732126793930966)
('1014-1922', 0.9732108984517139)
('0522-1022', 0.9732080341524344)
('0815-1034', 0.9732045249094624)
('0512-1233', 0.9732012637221393)
('0731-1533', 0.973198976286416)
('0211-0334', 0.9731962471499629)
('0925-1824', 0.9731960270445617)
('0821-1434', 0.9731947616408685)
('0214-1624', 0.9731933858632609)
('0222-1722', 0.9731901597136643)
('0121-2422', 0.973188474449329)
('1434-1731', 0.9731872795987061)
('0213-1123', 0.9731871537329215)
('0835-1021', 0.9731856711509026)
('0621-1122', 0.9731855430780043)
('0332-0925', 0.9731847323765924)
('1722-1911', 0.9731825056779492)
('0333-0434', 0.9731812654917085)
('0423-1221', 0.9731794184868519)
('0524-1914', 0.9731781575135819)
('0113-0812', 0.9731773680486516)
('0225-0922', 0.9731744776736491)
('0113-0613', 0.9731736028788505)
('1033-1614', 0.9731734813048841)
('0231-2523', 0.9731724027693361)
('1623-2433', 0.973172181276342)
('0722-1611', 0.973169102127638)
('0114-0632', 0.973168767670629)
('0234-2222', 0.9731676748794994)
('0632-0712', 0.9731672022680776)
('0431-1034', 0.9731664913195743)
('0311-1422', 0.9731656998750198)
('0433-1135', 0.9731655887386215)
('0932-1533', 0.9731630778962918)
('0825-2512', 0.9731628578923422)
('0124-0235', 0.9731616334068954)
('0523-1724', 0.9731586703856785)
('0314-1733', 0.9731584137808001)
('0332-1732', 0.9731580205261124)
('1512-1621', 0.9731570586254151)
('0114-1622', 0.9731555440122438)
('0723-1434', 0.9731549476542503)
('0214-0834', 0.9731540298358359)
('0122-0812', 0.9731529295815187)
('0322-1612', 0.9731524060914365)
('0331-2212', 0.9731517005770272)
('1832-1934', 0.9731515473837922)
('1411-1732', 0.9731507217464873)
('1925-1935', 0.9731503114798263)
('0222-0915', 0.9731489462567678)
('0234-1611', 0.9731488908148527)
('0311-0726', 0.9731465722082471)
('1111-2515', 0.973145879219179)
('0813-0914', 0.9731454956277671)
('0623-2223', 0.973144122510859)
('0734-1913', 0.9731431935268592)
('0313-0511', 0.9731425146111256)
('0433-0714', 0.9731424192789607)
('0735-1431', 0.9731413451215277)
('0432-0614', 0.9731409862656981)
('0925-2011', 0.9731349684149023)
('0711-1034', 0.973134609268172)
('0731-2222', 0.9731344698852168)
('0424-1933', 0.9731333512038642)
('0915-1133', 0.9731322988682394)
('0723-1631', 0.9731318577613138)
('0812-1622', 0.9731301817248585)
('1124-1831', 0.9731229887200842)
('1012-1623', 0.9731206201821041)
('0915-1724', 0.9731163555930216)
('1413-1911', 0.9731143311725202)
('0113-1012', 0.9731116190576555)
('0921-1132', 0.9731101101740726)
('0924-1935', 0.9731096203230835)
('1614-1912', 0.9731087988076964)
('0831-2514', 0.9731076871113261)
('0321-2533', 0.9731069171989499)
('0513-2424', 0.97310690401632)
('0322-1925', 0.973105542165172)
('0123-1125', 0.9731027405222215)
('0821-1654', 0.9731007857090546)
('1512-2523', 0.9730996814337346)
('0422-1914', 0.973097084225296)
('0132-0211', 0.9730932990971374)
('0714-1034', 0.9730922744165781)
('0524-2524', 0.9730899757078387)
('0825-0923', 0.9730889657231369)
('0823-1021', 0.9730877691047455)
('1232-1432', 0.973087380660381)
('0512-1934', 0.9730841645871854)
('0924-1524', 0.9730837501769085)
('0522-1012', 0.9730828546510559)
('0214-1513', 0.9730812122986082)
